1001 47978
914 943 21.0
914 988 7.0
914 993 43.0
915 5 11.0
915 23 21.0
915 56 11.0
915 88 11.0
915 102 22.0
915 122 2.0
915 128 2.0
915 130 11.0
915 135 41.0
915 141 21.0
915 156 17.0
915 167 18.0
915 191 21.0
915 198 27.0
915 219 7.0
915 220 26.0
915 256 27.0
915 276 14.0
915 286 2.0
915 396 20.0
915 423 6.0
915 481 1.0
915 493 0.0
915 526 18.0
915 543 44.0
915 555 4.0
915 580 30.0
915 641 35.0
915 643 38.0
915 645 16.0
915 668 2.0
915 696 30.0
915 717 43.0
915 718 42.0
915 726 15.0
915 832 5.0
915 842 48.0
915 883 6.0
915 911 23.0
915 923 26.0
915 961 13.0
916 13 39.0
916 19 40.0
916 27 48.0
916 30 9.0
916 35 34.0
916 60 13.0
916 118 17.0
916 149 19.0
916 160 10.0
916 172 8.0
916 184 5.0
916 239 6.0
916 249 19.0
916 262 42.0
916 264 8.0
916 342 7.0
916 375 18.0
916 387 14.0
916 436 2.0
916 458 48.0
916 460 13.0
916 497 2.0
916 516 35.0
916 522 27.0
916 523 37.0
916 547 37.0
916 572 25.0
916 622 47.0
916 625 44.0
916 637 7.0
916 639 21.0
916 662 2.0
916 683 20.0
916 685 30.0
916 709 26.0
916 710 39.0
916 721 18.0
916 744 39.0
916 759 26.0
916 773 49.0
916 817 21.0
916 821 33.0
916 845 26.0
916 853 35.0
916 875 0.0
916 881 47.0
916 886 43.0
916 888 45.0
916 897 33.0
916 924 18.0
916 940 36.0
916 968 49.0
916 969 42.0
916 974 10.0
916 992 12.0
917 38 28.0
917 72 25.0
917 113 1.0
917 128 25.0
917 135 43.0
917 155 16.0
917 200 4.0
917 207 35.0
917 254 0.0
917 256 10.0
917 272 21.0
917 293 6.0
917 316 23.0
917 330 21.0
917 342 15.0
917 352 9.0
917 376 45.0
917 388 20.0
917 391 8.0
917 440 17.0
917 468 31.0
917 475 26.0
917 542 27.0
917 597 32.0
917 614 27.0
917 658 18.0
917 667 10.0
917 714 2.0
917 773 41.0
917 793 13.0
917 798 13.0
917 847 45.0
917 862 12.0
917 873 27.0
917 963 41.0
917 968 36.0
917 978 26.0
918 15 11.0
918 58 10.0
918 135 20.0
918 205 17.0
918 209 28.0
918 237 16.0
918 242 0.0
918 298 0.0
918 316 30.0
918 353 41.0
918 395 28.0
918 421 14.0
918 441 16.0
918 443 29.0
918 447 30.0
918 502 33.0
918 507 23.0
918 512 17.0
918 553 3.0
918 593 32.0
918 598 14.0
918 610 42.0
918 618 24.0
918 621 39.0
918 685 0.0
918 693 29.0
918 694 42.0
918 702 9.0
918 712 34.0
918 772 38.0
918 773 30.0
918 774 33.0
918 780 30.0
918 808 12.0
918 850 8.0
918 864 38.0
918 890 21.0
918 901 38.0
918 902 5.0
918 950 37.0
918 959 22.0
918 971 16.0
918 995 13.0
919 2 24.0
919 6 38.0
919 18 21.0
919 33 3.0
919 68 21.0
919 80 32.0
919 91 38.0
919 100 23.0
919 157 8.0
919 184 32.0
919 204 42.0
919 210 22.0
919 249 41.0
919 342 40.0
919 347 23.0
919 389 26.0
919 408 5.0
919 412 18.0
919 415 19.0
919 426 43.0
919 429 24.0
919 440 17.0
919 484 10.0
919 507 0.0
919 534 40.0
919 554 15.0
919 584 33.0
919 590 29.0
919 615 44.0
919 656 21.0
919 724 7.0
919 730 14.0
919 745 43.0
919 766 30.0
919 826 19.0
919 853 34.0
919 867 45.0
919 912 32.0
919 930 29.0
919 939 22.0
919 940 22.0
919 968 10.0
919 974 12.0
919 983 26.0
919 993 41.0
920 1 43.0
920 2 8.0
920 12 46.0
920 30 31.0
920 43 4.0
920 78 44.0
920 85 18.0
920 105 36.0
920 131 17.0
920 135 27.0
920 165 21.0
920 167 22.0
920 188 7.0
920 192 48.0
920 241 30.0
920 306 32.0
920 372 25.0
920 383 50.0
920 388 43.0
920 390 4.0
920 403 0.0
920 406 22.0
920 410 7.0
920 418 0.0
920 425 9.0
920 433 45.0
920 438 47.0
920 452 37.0
920 491 18.0
920 492 26.0
920 493 29.0
920 505 8.0
920 508 21.0
920 510 0.0
920 530 36.0
920 573 16.0
920 590 12.0
920 626 46.0
920 627 19.0
920 688 26.0
920 717 3.0
920 766 43.0
920 809 39.0
920 831 41.0
920 869 2.0
920 879 4.0
920 908 53.0
920 914 17.0
920 921 23.0
920 946 3.0
920 963 6.0
920 993 27.0
921 34 31.0
921 56 10.0
921 78 6.0
921 94 28.0
921 107 14.0
921 121 11.0
921 131 31.0
921 175 18.0
921 187 19.0
921 195 15.0
921 230 37.0
921 235 26.0
921 263 38.0
921 269 21.0
921 286 11.0
921 309 21.0
921 314 16.0
921 317 7.0
921 319 5.0
921 334 26.0
921 346 18.0
921 379 0.0
921 402 9.0
921 407 3.0
921 423 24.0
921 452 0.0
921 486 28.0
921 538 32.0
921 549 34.0
921 569 15.0
921 615 33.0
921 690 24.0
921 697 34.0
921 747 3.0
921 761 9.0
921 785 23.0
921 787 4.0
921 792 10.0
921 833 22.0
921 836 26.0
921 901 4.0
921 954 15.0
921 961 23.0
921 983 40.0
921 993 6.0
922 20 38.0
922 48 40.0
922 65 31.0
922 75 42.0
922 79 24.0
922 86 38.0
922 106 14.0
922 113 39.0
922 119 27.0
922 137 9.0
922 148 42.0
922 163 6.0
922 182 41.0
922 191 13.0
922 204 12.0
922 221 24.0
922 253 39.0
922 254 19.0
922 264 15.0
922 292 44.0
922 307 12.0
922 321 10.0
922 347 29.0
922 366 30.0
922 385 35.0
922 394 8.0
922 465 11.0
922 504 21.0
922 554 1.0
922 584 44.0
922 601 22.0
922 603 40.0
922 620 44.0
922 636 29.0
922 643 22.0
922 687 17.0
922 690 6.0
922 743 44.0
922 807 1.0
922 812 13.0
922 819 25.0
922 830 43.0
922 858 25.0
922 864 33.0
922 870 27.0
922 898 33.0
922 908 36.0
922 916 28.0
922 967 13.0
922 970 41.0
922 987 44.0
923 3 1.0
923 9 10.0
923 38 46.0
923 54 37.0
923 55 46.0
923 131 43.0
923 137 11.0
923 185 2.0
923 209 34.0
923 218 36.0
923 223 13.0
923 230 19.0
923 250 19.0
923 252 31.0
923 300 37.0
923 318 31.0
923 339 2.0
923 365 14.0
923 401 24.0
923 405 13.0
923 424 19.0
923 443 43.0
923 486 33.0
923 487 20.0
923 500 23.0
923 516 25.0
923 524 14.0
923 529 30.0
923 569 46.0
923 614 22.0
923 664 35.0
923 666 3.0
923 672 49.0
923 680 15.0
923 706 43.0
923 713 32.0
923 735 25.0
923 769 9.0
923 778 28.0
923 792 5.0
923 795 19.0
923 817 33.0
923 824 16.0
923 865 17.0
923 867 38.0
923 887 20.0
923 892 33.0
923 909 49.0
923 914 47.0
923 933 3.0
923 935 50.0
923 955 41.0
923 966 4.0
923 985 5.0
923 986 43.0
923 993 11.0
924 22 24.0
924 51 0.0
924 93 6.0
924 127 8.0
924 175 11.0
924 201 12.0
924 214 3.0
924 226 23.0
924 286 13.0
924 291 5.0
924 303 14.0
924 307 23.0
924 318 36.0
924 327 38.0
924 331 39.0
924 333 5.0
924 368 16.0
924 395 3.0
924 397 32.0
924 409 46.0
924 418 7.0
924 427 37.0
924 442 29.0
924 447 6.0
924 462 42.0
924 466 25.0
924 492 13.0
924 498 35.0
924 527 19.0
924 581 6.0
924 612 38.0
924 615 27.0
924 652 6.0
924 667 43.0
924 726 16.0
924 732 28.0
924 743 32.0
924 772 8.0
924 826 30.0
924 829 45.0
924 831 32.0
924 905 37.0
924 958 0.0
924 992 40.0
925 27 20.0
925 49 29.0
925 62 9.0
925 74 16.0
925 129 36.0
925 194 32.0
925 202 42.0
925 210 28.0
925 236 33.0
925 272 24.0
925 330 19.0
925 353 0.0
925 371 47.0
925 410 14.0
925 419 13.0
925 476 26.0
925 527 38.0
925 534 30.0
925 538 15.0
925 549 0.0
925 590 3.0
925 610 9.0
925 630 45.0
925 633 44.0
925 652 29.0
925 739 32.0
925 746 14.0
925 761 28.0
925 764 2.0
925 765 32.0
925 791 12.0
925 793 4.0
925 827 4.0
925 831 42.0
925 855 27.0
925 858 12.0
925 894 29.0
925 895 44.0
925 917 40.0
925 929 0.0
925 930 18.0
925 981 5.0
926 26 8.0
926 30 11.0
926 37 29.0
926 47 2.0
926 94 11.0
926 119 41.0
926 127 18.0
926 138 40.0
926 146 14.0
926 150 37.0
926 163 14.0
926 208 19.0
926 256 3.0
926 261 30.0
926 294 0.0
926 334 30.0
926 337 3.0
926 374 6.0
926 386 27.0
926 389 6.0
926 392 20.0
926 399 3.0
926 431 45.0
926 450 38.0
926 457 38.0
926 461 2.0
926 474 6.0
926 475 37.0
926 512 46.0
926 514 35.0
926 531 12.0
926 591 23.0
926 605 45.0
926 620 19.0
926 637 52.0
926 671 14.0
926 674 19.0
926 690 14.0
926 740 5.0
926 750 40.0
926 760 42.0
926 775 21.0
926 796 36.0
926 800 31.0
926 807 33.0
926 810 54.0
926 822 45.0
926 856 37.0
926 893 15.0
926 927 48.0
926 930 57.0
926 979 40.0
926 980 28.0
926 984 20.0
926 992 25.0
926 998 39.0
927 7 11.0
927 27 37.0
927 34 3.0
927 86 6.0
927 133 18.0
927 139 6.0
927 259 34.0
927 311 36.0
927 334 46.0
927 378 25.0
927 435 38.0
927 482 17.0
927 524 6.0
927 538 30.0
927 549 13.0
927 568 37.0
927 588 38.0
927 599 42.0
927 605 23.0
927 636 16.0
927 641 42.0
927 680 30.0
927 694 16.0
927 722 14.0
927 732 34.0
927 753 2.0
927 789 31.0
927 795 20.0
927 802 6.0
927 854 28.0
927 869 24.0
927 871 50.0
927 872 47.0
927 873 48.0
927 884 47.0
927 897 1.0
927 934 22.0
927 964 41.0
927 969 13.0
927 988 27.0
927 996 13.0
928 43 38.0
928 51 25.0
928 70 9.0
928 73 5.0
928 86 38.0
928 90 14.0
928 116 26.0
928 126 3.0
928 131 11.0
928 152 38.0
928 156 0.0
928 214 15.0
928 228 10.0
928 230 22.0
928 257 18.0
928 288 30.0
928 325 11.0
928 329 45.0
928 331 40.0
928 395 11.0
928 405 0.0
928 445 7.0
928 469 12.0
928 534 47.0
928 535 49.0
928 597 12.0
928 601 19.0
928 603 38.0
928 693 19.0
928 696 13.0
928 705 39.0
928 717 22.0
928 748 31.0
928 789 31.0
928 790 17.0
928 794 20.0
928 798 34.0
928 807 7.0
928 870 30.0
928 875 28.0
928 940 14.0
928 945 3.0
928 947 48.0
928 956 0.0
929 37 39.0
929 64 17.0
929 128 16.0
929 172 25.0
929 205 12.0
929 209 5.0
929 238 13.0
929 252 34.0
929 255 10.0
929 274 7.0
929 299 36.0
929 315 37.0
929 432 45.0
929 442 36.0
929 454 3.0
929 497 29.0
929 519 15.0
929 524 26.0
929 532 24.0
929 557 20.0
929 568 31.0
929 575 0.0
929 577 18.0
929 661 26.0
929 708 14.0
929 716 33.0
929 721 39.0
929 728 43.0
929 730 44.0
929 735 7.0
929 757 31.0
929 772 1.0
929 774 6.0
929 794 17.0
929 795 23.0
929 799 6.0
929 845 24.0
929 850 46.0
929 856 0.0
929 859 29.0
929 901 4.0
929 904 47.0
929 914 22.0
929 937 46.0
929 943 8.0
930 31 21.0
930 37 16.0
930 50 24.0
930 72 33.0
930 107 14.0
930 153 21.0
930 168 5.0
930 183 40.0
930 198 13.0
930 211 3.0
930 249 6.0
930 272 4.0
930 284 37.0
930 361 4.0
930 367 31.0
930 378 11.0
930 384 11.0
930 400 8.0
930 412 37.0
930 455 32.0
930 509 6.0
930 512 21.0
930 517 5.0
930 527 6.0
930 533 21.0
930 551 17.0
930 561 35.0
930 567 30.0
930 589 34.0
930 622 6.0
930 699 33.0
930 703 38.0
930 715 47.0
930 717 21.0
930 727 15.0
930 751 15.0
930 795 16.0
930 800 43.0
930 813 10.0
930 829 35.0
930 929 32.0
930 946 28.0
930 954 44.0
930 972 39.0
930 997 19.0
930 999 0.0
931 1 5.0
931 57 36.0
931 62 40.0
931 64 10.0
931 75 34.0
931 82 17.0
931 91 0.0
931 159 16.0
931 168 18.0
931 179 1.0
931 208 34.0
931 218 26.0
931 245 23.0
931 278 7.0
931 288 3.0
931 341 34.0
931 373 19.0
931 379 32.0
931 390 8.0
931 394 17.0
931 405 14.0
931 411 27.0
931 432 11.0
931 433 1.0
931 435 8.0
931 437 15.0
931 450 1.0
931 454 37.0
931 462 38.0
931 468 16.0
931 469 29.0
931 486 23.0
931 542 16.0
931 584 18.0
931 610 2.0
931 638 9.0
931 654 7.0
931 658 17.0
931 702 23.0
931 730 10.0
931 767 21.0
931 771 37.0
931 795 22.0
931 803 41.0
931 826 17.0
931 870 18.0
931 878 15.0
931 880 1.0
931 901 20.0
931 906 5.0
931 951 37.0
931 973 45.0
931 999 28.0
931 1000 23.0
932 3 13.0
932 7 5.0
932 22 30.0
932 62 31.0
932 64 34.0
932 74 1.0
932 92 32.0
932 97 26.0
932 113 9.0
932 129 36.0
932 207 14.0
932 238 18.0
932 265 34.0
932 268 11.0
932 319 10.0
932 324 24.0
932 327 26.0
932 348 3.0
932 385 33.0
932 393 33.0
932 407 18.0
932 412 33.0
932 422 17.0
932 427 33.0
932 482 3.0
932 517 32.0
932 571 33.0
932 622 22.0
932 631 0.0
932 670 5.0
932 683 23.0
932 686 16.0
932 701 22.0
932 710 33.0
932 722 20.0
932 767 26.0
932 802 20.0
932 813 34.0
932 827 7.0
932 833 9.0
932 834 30.0
932 836 43.0
932 843 0.0
932 889 18.0
932 923 28.0
933 9 18.0
933 28 18.0
933 153 7.0
933 171 20.0
933 225 33.0
933 267 28.0
933 280 20.0
933 282 28.0
933 296 39.0
933 301 13.0
933 302 9.0
933 315 43.0
933 413 3.0
933 423 50.0
933 436 28.0
933 460 38.0
933 500 23.0
933 501 34.0
933 519 3.0
933 522 30.0
933 523 21.0
933 540 43.0
933 559 4.0
933 589 6.0
933 698 3.0
933 708 38.0
933 730 12.0
933 775 39.0
933 797 25.0
933 800 43.0
933 843 48.0
933 846 24.0
933 909 16.0
933 927 3.0
933 948 47.0
933 983 28.0
933 992 22.0
934 5 6.0
934 18 6.0
934 21 15.0
934 42 5.0
934 45 28.0
934 103 23.0
934 154 22.0
934 163 11.0
934 213 31.0
934 215 38.0
934 276 25.0
934 279 44.0
934 280 0.0
934 298 11.0
934 346 5.0
934 355 20.0
934 360 18.0
934 385 44.0
934 417 40.0
934 439 22.0
934 441 15.0
934 462 40.0
934 471 22.0
934 496 14.0
934 500 19.0
934 543 48.0
934 553 23.0
934 568 43.0
934 571 32.0
934 583 29.0
934 616 42.0
934 625 38.0
934 652 11.0
934 659 11.0
934 671 10.0
934 676 19.0
934 683 7.0
934 693 21.0
934 694 1.0
934 715 16.0
934 743 39.0
934 759 5.0
934 800 23.0
934 805 17.0
934 806 11.0
934 807 19.0
934 814 32.0
934 851 5.0
934 928 7.0
934 933 10.0
934 955 0.0
934 973 0.0
934 981 45.0
935 2 10.0
935 55 26.0
935 60 23.0
935 115 5.0
935 134 12.0
935 148 21.0
935 149 14.0
935 151 19.0
935 180 30.0
935 228 26.0
935 245 26.0
935 247 3.0
935 251 7.0
935 269 13.0
935 305 28.0
935 330 40.0
935 362 35.0
935 365 18.0
935 368 7.0
935 393 22.0
935 397 5.0
935 414 15.0
935 453 34.0
935 456 19.0
935 479 27.0
935 527 14.0
935 586 14.0
935 603 35.0
935 613 0.0
935 619 8.0
935 664 11.0
935 679 37.0
935 747 33.0
935 762 4.0
935 770 13.0
935 776 32.0
935 853 15.0
935 896 25.0
935 908 30.0
935 930 6.0
935 957 0.0
935 986 11.0
935 995 29.0
936 30 41.0
936 31 29.0
936 58 41.0
936 76 15.0
936 105 23.0
936 206 17.0
936 233 6.0
936 249 3.0
936 250 17.0
936 254 38.0
936 309 43.0
936 326 43.0
936 339 45.0
936 411 27.0
936 436 39.0
936 464 47.0
936 482 22.0
936 486 37.0
936 490 14.0
936 522 47.0
936 558 9.0
936 565 4.0
936 610 52.0
936 617 26.0
936 631 17.0
936 639 18.0
936 655 5.0
936 665 40.0
936 737 20.0
936 747 24.0
936 830 10.0
936 880 41.0
936 884 45.0
936 924 38.0
936 941 53.0
936 960 4.0
936 964 46.0
936 999 9.0
937 6 27.0
937 11 28.0
937 50 32.0
937 56 45.0
937 121 28.0
937 144 27.0
937 148 15.0
937 246 24.0
937 292 42.0
937 310 29.0
937 316 33.0
937 340 34.0
937 360 30.0
937 390 33.0
937 415 23.0
937 451 22.0
937 454 1.0
937 476 30.0
937 496 29.0
937 519 10.0
937 533 32.0
937 563 49.0
937 572 14.0
937 582 21.0
937 595 36.0
937 603 31.0
937 649 48.0
937 658 43.0
937 709 6.0
937 711 15.0
937 727 0.0
937 753 29.0
937 801 8.0
937 806 41.0
937 830 42.0
937 836 6.0
937 849 47.0
937 851 20.0
937 869 36.0
937 875 4.0
937 888 1.0
937 913 30.0
937 922 5.0
937 924 14.0
937 978 36.0
937 991 20.0
938 15 33.0
938 37 29.0
938 50 1.0
938 59 36.0
938 121 16.0
938 143 5.0
938 235 16.0
938 273 34.0
938 339 18.0
938 351 14.0
938 367 3.0
938 396 18.0
938 415 34.0
938 463 20.0
938 468 11.0
938 475 3.0
938 506 40.0
938 513 28.0
938 555 2.0
938 597 34.0
938 601 23.0
938 644 14.0
938 665 26.0
938 668 35.0
938 670 42.0
938 674 16.0
938 685 15.0
938 709 40.0
938 731 20.0
938 768 43.0
938 787 17.0
938 833 40.0
938 841 32.0
938 856 25.0
938 898 4.0
938 947 44.0
938 955 49.0
938 963 33.0
938 964 32.0
938 978 26.0
938 986 22.0
939 5 25.0
939 7 25.0
939 17 14.0
939 46 38.0
939 58 11.0
939 73 14.0
939 93 33.0
939 122 16.0
939 126 35.0
939 169 12.0
939 171 33.0
939 179 17.0
939 197 30.0
939 216 2.0
939 260 10.0
939 262 4.0
939 338 20.0
939 345 39.0
939 391 22.0
939 392 14.0
939 411 4.0
939 452 13.0
939 486 21.0
939 493 22.0
939 550 42.0
939 590 30.0
939 625 10.0
939 666 38.0
939 693 27.0
939 700 15.0
939 719 28.0
939 783 41.0
939 809 24.0
939 828 27.0
939 850 45.0
939 851 36.0
939 858 24.0
939 862 19.0
939 865 29.0
939 877 3.0
939 889 15.0
939 917 38.0
939 919 39.0
939 986 7.0
939 1000 31.0
940 4 9.0
940 15 22.0
940 23 38.0
940 37 36.0
940 104 7.0
940 112 36.0
940 153 20.0
940 242 0.0
940 245 38.0
940 246 6.0
940 252 11.0
940 270 34.0
940 323 10.0
940 339 9.0
940 342 0.0
940 369 12.0
940 394 38.0
940 403 31.0
940 410 40.0
940 412 22.0
940 413 32.0
940 444 33.0
940 450 16.0
940 452 16.0
940 454 30.0
940 506 3.0
940 534 15.0
940 537 6.0
940 539 20.0
940 561 12.0
940 634 14.0
940 635 6.0
940 644 8.0
940 669 22.0
940 680 47.0
940 702 13.0
940 712 3.0
940 714 16.0
940 721 3.0
940 736 22.0
940 741 22.0
940 767 37.0
940 823 34.0
940 863 44.0
940 867 2.0
940 888 28.0
940 891 21.0
940 908 22.0
940 919 35.0
940 921 39.0
940 945 34.0
941 1 24.0
941 17 35.0
941 48 23.0
941 137 37.0
941 197 28.0
941 268 12.0
941 288 8.0
941 300 5.0
941 327 21.0
941 383 30.0
941 439 3.0
941 478 16.0
941 482 6.0
941 525 22.0
941 531 34.0
941 590 45.0
941 596 9.0
941 620 10.0
941 638 1.0
941 647 10.0
941 657 28.0
941 699 1.0
941 702 7.0
941 727 25.0
941 736 26.0
941 750 15.0
941 758 31.0
941 762 25.0
941 767 32.0
941 798 18.0
941 800 6.0
941 832 52.0
941 836 24.0
941 847 42.0
941 910 21.0
941 935 49.0
941 936 38.0
941 993 11.0
942 35 31.0
942 52 18.0
942 74 0.0
942 82 15.0
942 98 17.0
942 99 8.0
942 125 35.0
942 138 26.0
942 201 16.0
942 239 7.0
942 247 40.0
942 268 2.0
942 318 31.0
942 327 38.0
942 329 7.0
942 350 7.0
942 453 42.0
942 535 15.0
942 558 12.0
942 582 30.0
942 613 32.0
942 642 24.0
942 654 37.0
942 671 33.0
942 687 12.0
942 700 28.0
942 706 15.0
942 714 35.0
942 733 46.0
942 746 10.0
942 755 30.0
942 768 28.0
942 775 40.0
942 800 24.0
942 802 15.0
942 806 34.0
942 834 6.0
942 862 43.0
942 876 3.0
942 931 4.0
942 933 43.0
942 953 2.0
942 978 3.0
943 18 44.0
943 32 22.0
943 45 18.0
943 47 11.0
943 73 11.0
943 80 0.0
943 143 35.0
943 161 16.0
943 171 7.0
943 241 13.0
943 256 14.0
943 353 38.0
943 360 42.0
943 365 25.0
943 388 15.0
943 414 10.0
943 487 6.0
943 499 38.0
943 542 36.0
943 551 20.0
943 567 35.0
943 583 40.0
943 601 22.0
943 687 12.0
943 716 7.0
943 734 2.0
943 747 6.0
943 748 43.0
943 759 14.0
943 781 41.0
943 786 9.0
943 830 26.0
943 833 41.0
943 839 31.0
943 841 28.0
943 847 46.0
943 852 34.0
943 887 49.0
943 929 4.0
943 956 22.0
943 972 42.0
943 976 13.0
943 996 14.0
944 108 18.0
944 111 29.0
944 116 9.0
944 140 23.0
944 159 30.0
944 201 35.0
944 271 21.0
944 290 5.0
944 313 13.0
944 317 26.0
944 347 21.0
944 370 6.0
944 389 26.0
944 444 40.0
944 454 45.0
944 459 42.0
944 508 40.0
944 514 7.0
944 518 7.0
944 579 23.0
944 611 13.0
944 632 31.0
944 643 39.0
944 688 36.0
944 704 6.0
944 712 7.0
944 735 0.0
944 736 11.0
944 767 31.0
944 785 40.0
944 791 10.0
944 810 23.0
944 813 40.0
944 829 5.0
944 838 35.0
944 845 26.0
944 857 5.0
944 870 40.0
944 888 26.0
944 932 8.0
944 958 22.0
944 976 41.0
944 991 45.0
945 14 29.0
945 55 25.0
945 68 0.0
945 94 7.0
945 106 14.0
945 109 16.0
945 147 2.0
945 149 24.0
945 155 36.0
945 169 20.0
945 182 15.0
945 189 39.0
945 196 25.0
945 206 34.0
945 231 9.0
945 235 38.0
945 265 9.0
945 287 27.0
945 304 20.0
945 319 32.0
945 337 2.0
945 385 30.0
945 396 37.0
945 417 31.0
945 427 33.0
945 526 29.0
945 547 24.0
945 586 37.0
945 603 11.0
945 642 20.0
945 679 9.0
945 684 34.0
945 708 14.0
945 714 2.0
945 794 47.0
945 832 40.0
945 849 17.0
945 873 18.0
945 929 3.0
945 939 19.0
945 950 49.0
945 965 10.0
945 969 52.0
945 980 42.0
946 17 2.0
946 66 29.0
946 68 17.0
946 83 45.0
946 110 9.0
946 116 36.0
946 148 17.0
946 153 7.0
946 162 25.0
946 178 12.0
946 190 0.0
946 203 21.0
946 229 45.0
946 242 8.0
946 251 36.0
946 264 28.0
946 279 23.0
946 286 16.0
946 292 22.0
946 311 7.0
946 353 32.0
946 398 42.0
946 401 18.0
946 402 12.0
946 462 35.0
946 487 3.0
946 513 28.0
946 539 4.0
946 622 27.0
946 643 39.0
946 646 14.0
946 669 50.0
946 718 20.0
946 734 20.0
946 743 15.0
946 791 34.0
946 808 42.0
946 847 42.0
946 848 12.0
946 870 18.0
946 898 51.0
946 903 45.0
946 908 36.0
946 909 5.0
946 922 50.0
946 944 27.0
946 949 11.0
946 958 25.0
947 7 18.0
947 10 13.0
947 72 18.0
947 73 2.0
947 80 36.0
947 110 40.0
947 140 19.0
947 162 12.0
947 190 39.0
947 193 35.0
947 199 34.0
947 207 23.0
947 213 23.0
947 233 20.0
947 243 38.0
947 248 16.0
947 387 5.0
947 408 44.0
947 422 8.0
947 423 40.0
947 459 41.0
947 488 23.0
947 551 24.0
947 559 0.0
947 564 7.0
947 589 27.0
947 611 27.0
947 625 45.0
947 650 12.0
947 675 33.0
947 773 35.0
947 828 41.0
947 831 21.0
947 850 20.0
947 861 7.0
947 895 46.0
947 964 2.0
947 966 36.0
948 28 0.0
948 29 32.0
948 62 36.0
948 71 38.0
948 83 20.0
948 96 14.0
948 106 18.0
948 132 36.0
948 160 1.0
948 166 33.0
948 173 31.0
948 210 28.0
948 244 24.0
948 273 41.0
948 305 17.0
948 365 19.0
948 368 35.0
948 369 23.0
948 420 18.0
948 436 15.0
948 442 26.0
948 444 39.0
948 450 24.0
948 526 35.0
948 530 17.0
948 547 39.0
948 574 35.0
948 578 2.0
948 617 32.0
948 640 37.0
948 673 10.0
948 709 43.0
948 740 21.0
948 810 6.0
948 825 36.0
948 859 22.0
948 866 16.0
948 868 0.0
948 874 6.0
948 897 27.0
948 911 7.0
948 960 8.0
948 967 10.0
948 980 6.0
948 997 19.0
949 24 36.0
949 29 19.0
949 39 35.0
949 44 21.0
949 51 40.0
949 94 40.0
949 148 46.0
949 151 23.0
949 154 44.0
949 161 25.0
949 171 27.0
949 178 31.0
949 269 10.0
949 285 42.0
949 287 15.0
949 300 46.0
949 303 26.0
949 304 18.0
949 318 24.0
949 363 30.0
949 371 15.0
949 380 6.0
949 388 36.0
949 395 5.0
949 424 11.0
949 448 33.0
949 454 52.0
949 456 27.0
949 477 27.0
949 485 40.0
949 518 12.0
949 546 1.0
949 559 51.0
949 560 37.0
949 568 37.0
949 573 25.0
949 662 17.0
949 666 47.0
949 737 5.0
949 744 5.0
949 782 11.0
949 788 15.0
949 849 50.0
949 880 21.0
949 886 48.0
949 888 33.0
949 910 0.0
949 936 14.0
949 937 7.0
949 954 30.0
949 955 46.0
949 956 15.0
949 958 25.0
949 994 9.0
950 28 22.0
950 30 27.0
950 87 15.0
950 103 23.0
950 132 46.0
950 181 32.0
950 234 26.0
950 330 6.0
950 453 14.0
950 474 42.0
950 483 0.0
950 512 34.0
950 526 31.0
950 553 12.0
950 563 22.0
950 603 22.0
950 682 8.0
950 693 31.0
950 720 29.0
950 729 21.0
950 739 22.0
950 769 27.0
950 809 16.0
950 817 33.0
950 841 4.0
950 843 3.0
950 890 42.0
950 899 2.0
950 909 14.0
950 912 1.0
950 944 47.0
950 959 45.0
950 965 22.0
951 81 17.0
951 99 24.0
951 161 4.0
951 185 23.0
951 191 5.0
951 212 31.0
951 219 32.0
951 254 8.0
951 291 35.0
951 320 35.0
951 335 42.0
951 387 21.0
951 389 14.0
951 399 10.0
951 453 25.0
951 460 37.0
951 478 15.0
951 527 18.0
951 555 14.0
951 613 18.0
951 617 34.0
951 623 42.0
951 624 32.0
951 633 31.0
951 655 25.0
951 661 22.0
951 673 3.0
951 674 33.0
951 696 10.0
951 718 15.0
951 731 17.0
951 745 38.0
951 746 8.0
951 751 18.0
951 776 41.0
951 782 23.0
951 808 47.0
951 821 19.0
951 837 46.0
951 857 42.0
951 860 13.0
951 870 39.0
951 878 39.0
951 896 20.0
951 959 30.0
952 19 32.0
952 50 3.0
952 69 25.0
952 72 0.0
952 76 26.0
952 133 12.0
952 139 30.0
952 152 20.0
952 166 9.0
952 169 35.0
952 173 14.0
952 190 16.0
952 267 12.0
952 316 5.0
952 362 11.0
952 388 21.0
952 389 0.0
952 401 22.0
952 419 41.0
952 447 35.0
952 448 38.0
952 461 22.0
952 492 15.0
952 518 39.0
952 527 9.0
952 551 13.0
952 570 15.0
952 586 30.0
952 618 12.0
952 620 11.0
952 650 12.0
952 658 44.0
952 667 9.0
952 670 37.0
952 672 25.0
952 673 11.0
952 679 38.0
952 716 38.0
952 718 44.0
952 728 7.0
952 734 43.0
952 781 7.0
952 786 43.0
952 808 42.0
952 857 29.0
952 896 41.0
952 955 32.0
952 957 29.0
952 968 32.0
952 995 29.0
953 4 11.0
953 10 19.0
953 27 34.0
953 35 16.0
953 40 20.0
953 111 36.0
953 113 14.0
953 114 32.0
953 143 11.0
953 184 37.0
953 241 25.0
953 243 26.0
953 264 11.0
953 286 27.0
953 292 19.0
953 296 40.0
953 306 8.0
953 338 30.0
953 405 12.0
953 419 25.0
953 426 41.0
953 472 47.0
953 475 44.0
953 489 29.0
953 508 13.0
953 529 5.0
